Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,advertencias (product.metafields.custom.advertencias),alergenos (product.metafields.custom.alergenos),aviso_medico (product.metafields.custom.aviso_medico),bio (product.metafields.custom.bio),consejos_uso (product.metafields.custom.consejos_uso),expiration_date (product.metafields.custom.expiration_date),firesoft_codigo (product.metafields.custom.firesoft_codigo),firesoft_referencia (product.metafields.custom.firesoft_referencia),firesoft_sync_enabled (product.metafields.custom.firesoft_sync_enabled),gluten_free (product.metafields.custom.gluten_free),informacion_nutricional (product.metafields.custom.informacion_nutricional),Ingredientes (product.metafields.custom.ingredientes),instrucciones_uso (product.metafields.custom.instrucciones_uso),isgood (product.metafields.custom.isgood),is_discontinued (product.metafields.custom.is_discontinued),lactose_free (product.metafields.custom.lactose_free),recargo_rate (product.metafields.custom.recargo_rate),regulacion_legal (product.metafields.custom.regulacion_legal),supplier_name (product.metafields.custom.supplier_name),vat_rate (product.metafields.custom.vat_rate),vegan (product.metafields.custom.vegan),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
biotina-complex-400-uds,Biotina Complex,,Aldous,,Suplementos,400 uds,TRUE,Title,Default Title,,,,,,,,505,,shopify,5,deny,manual,26.95,,TRUE,TRUE,,,,,8437020622455,https://aldousbio.com/cdn/shop/files/biotina-con-zinc-selenio-vitamina-d3-y-vitamina-e-3626358.webp?v=1751399664&width=1200,1,Biotina Complex - Aldous,FALSE,Biotina Complex,,"No superar la dosis diaria recomendada. Los complementos alimenticios no deben utilizarse como sustitutos de una dieta equilibrada. No utilizar durante el embarazo o la lactancia. Si se están tomando medicamentos, es oportuno consultar con su médico. Mantener fuera del alcance de los niños más pequeños. Solo para adultos. Conservar en un lugar fresco y seco.",,,FALSE,,2028-07-01,505,505,TRUE,FALSE,"Vitaminas y minerales: Biotina: 12.000 µg (24.000% VRN*). Zinc: 15 mg (150% VRN*). Selenio: 60 µg (109,09% VRN*). Vitamina D3: 50 µg (1.000% VRN*). Vitamina E: 25 mg (208,33% VRN*).","D-Biotina, Citrato de Zinc, Selenito de Sodio, Acetato D, L-Alfa-tocoferilo (Vitamina E), Colecalciferol (Vitamina D3), Agentes de Carga: celulosa microcristalina, Carbonato de Calcio.",1 comprimido al día,TRUE,FALSE,FALSE,1.40,,,10.00,FALSE,,,,16.00,active
only-whey-protein-zero,Only Whey Protein Zero,"ONLY WHEY ZERO, la nueva proteína de concentrado de suero sin lactosa de BIG®, elaborada con Lacprodan® SP-8011V Instant, uno de los mejores y más novedosos concentrados de suero del mercado, y con la patente Tolerase L-Lactasa®, una formulación con enzimas de lactasa que mejora significativamente la digestión de la lactosa contenida en el suero. Sin duda, un valor añadido que marca una diferencia para la mayoría de consumidores que busca una proteína en polvo de la más alta calidad.",Big Universal,,Deporte,"Sin lactosa, Cookies Ice Cream, 1 kg",TRUE,Variante,Cookies Ice Cream · 1 kg,,,,,,,,3845,1000,shopify,2,deny,manual,47.95,,TRUE,TRUE,,,,,8436621080718,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_cookieicecream_1kg_arla2025_500x600c.jpg?v=1756420375,1,Only Whey Protein Zero - Big Universal,FALSE,Only Whey Protein Zero,"ONLY WHEY ZERO, la nueva proteína de concentrado de suero sin lactosa de BIG®, elaborada con Lacprodan® SP-8011V Instant, uno de los mejores y más novedosos concentrados de suero del mercado, y con la patente Tolerase L-Lactasa®, una formulación con enzimas de lactasa que mejora significativamente la digestión de la la",,,,FALSE,,2028-06-01,3845,3845,TRUE,FALSE,,,,TRUE,FALSE,TRUE,1.40,,Big Universal,10.00,FALSE,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_cookieicecream_1kg_arla2025_500x600c.jpg?v=1756420375,g,,33.90,active
only-whey-protein-zero,,,,,,,,Variante,Brownie · 1 kg,,,,,,,,3843,1000,shopify,2,deny,manual,47.95,,TRUE,TRUE,,,,,8436621080763,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_brownie_1kg_arla_500x600c_ccc2208e-82f1-44ae-a3d6-d2b0476940fc.jpg?v=1756420376,g,,33.90,active
only-whey-protein-zero,,,,,,,,Variante,Choco avellana · 1 kg,,,,,,,,549,1000,shopify,2,deny,manual,47.95,,TRUE,TRUE,,,,,8425252162603,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_chocohazelnut_1kg_arla2025_500x600c_540x.jpg?v=1756420376,g,,25.65,active
only-whey-protein-zero,,,,,,,,Variante,Pink Cake · 1 kg,,,,,,,,3842,1000,shopify,1,deny,manual,47.95,,TRUE,TRUE,,,,,8425252161736,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_MicellarCaseinToppings_pinkcakewhitechoco_1kg_arla2025_500x600c_540x.jpg?v=1756476231,g,,28.90,active
only-whey-protein-zero,,,,,,,,Variante,Choco blanco · 1 kg,,,,,,,,1130,1000,shopify,2,deny,manual,47.95,,TRUE,TRUE,,,,,8425252162641,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_whitechoco_1kg_arla2025_500x600c_460x.jpg?v=1756420376,g,,26.70,active
only-whey-protein-zero,,,,,,,,Variante,Natillas · 1 kg,,,,,,,,3839,1000,shopify,4,deny,manual,47.95,,TRUE,TRUE,,,,,8436621083061,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_natillas_1kg_arla2025_500x600c_460x.jpg?v=1756420376,g,,33.90,active
only-whey-protein-zero,,,,,,,,Variante,vainilla cream · 1KG,,,,,,,,1245,1000,shopify,2,deny,manual,47.95,,TRUE,TRUE,,,,,8425252200206,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://bigsupps.site/cdn/shop/files/producto_OnlyWhey_vanillacream_1kg_arla2025_500x600c_540x.jpg?v=1756420376,g,,25.90,active
almendra-laminada-100-g,almendra laminada,,Sin marca,,FRUTOS SECOS,"Bio, Vegano, Sin lactosa, 100 g",TRUE,Title,Default Title,,,,,,,,616,100,shopify,7,deny,manual,3.95,,TRUE,TRUE,,,,,8437014360035,,,,FALSE,almendra laminada,,,"Puede contener trazas de otros frutos secos, cacahuete, sésamo y soja",,TRUE,,2026-03-01,616,616,TRUE,FALSE,,,,TRUE,FALSE,TRUE,1.40,,Bio comercio,10.00,TRUE,,g,,1.59,active
chips-de-coco-70-g,CHIPS DE COCO,,Sin marca,,PASTELERIA,"Bio, Vegano, 70 g",TRUE,Title,Default Title,,,,,,,,617,70,shopify,8,deny,manual,3.95,,TRUE,TRUE,,,,,8436560531760,,,,FALSE,CHIPS DE COCO,,,,,TRUE,,2026-11-01,617,617,TRUE,FALSE,,,,TRUE,FALSE,FALSE,1.40,,BIO comercio,10.00,TRUE,,g,,1.17,active
instant-oats,Instant Oats,"Instant Oats Premium Life Pro Fit Food es la harina de avena premium de Life Pro. Sus grandes beneficios nutricionales pueden disfrutarse en 9 deliciosos sabores diferentes, para que nadie se quede sin su favorito. Rico en carbohidratos, proteínas, fibra, vitaminas y minerales",Life PRO,,Deporte,"Cookies Choco Chips, 1.6 kg",TRUE,Variante,Cookies Choco Chips · 1.6 kg,,,,,,,,3810,1600,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,8435635709721,https://www.lifepronutrition.com/4799-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,1,Instant Oats - Life PRO,FALSE,Instant Oats,"Instant Oats Premium Life Pro Fit Food es la harina de avena premium de Life Pro. Sus grandes beneficios nutricionales pueden disfrutarse en 9 deliciosos sabores diferentes, para que nadie se quede sin su favorito. Rico en carbohidratos, proteínas, fibra, vitaminas y minerales",,,,FALSE,,2027-07-01,3810,3810,TRUE,FALSE,,,"Mezclar 100 g con 250 ml de agua, leche o zumo de frutas.",TRUE,FALSE,FALSE,1.40,,Life PRO,10.00,FALSE,https://www.lifepronutrition.com/4799-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,g,,5.30,active
instant-oats,,,,,,,,Variante,Croissant · 1.6 kg,,,,,,,,3809,1600,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,8435635709752,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/3567-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,g,,5.30,active
instant-oats,,,,,,,,Variante,Choco Monky · 1.6 kg,,,,,,,,803,1600,shopify,2,deny,manual,8.95,,TRUE,TRUE,,,,,8435635703637,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/5812-large_default/life-pro-fit-food-instant-oats-premium-choco-monky-16kg.jpg,g,,4.47,active
instant-oats-premium,Instant Oats Premium,"Instant Oats Premium Life Pro Fit Food es la harina de avena premium de Life Pro. Sus grandes beneficios nutricionales pueden disfrutarse en 9 deliciosos sabores diferentes, para que nadie se quede sin su favorito. Rico en carbohidratos, proteínas, fibra, vitaminas y minerales",Life PRO,,Deporte,"Strawberry Cheescake, 1,6 kg",TRUE,Variante,"Strawberry Cheescake · 1,6 kg",,,,,,,,3807,1600,shopify,2,deny,manual,8.95,,TRUE,TRUE,,,,,7427029591778,https://www.lifepronutrition.com/5366-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,1,Instant Oats Premium - Life PRO,FALSE,Instant Oats Premium,"Instant Oats Premium Life Pro Fit Food es la harina de avena premium de Life Pro. Sus grandes beneficios nutricionales pueden disfrutarse en 9 deliciosos sabores diferentes, para que nadie se quede sin su favorito. Rico en carbohidratos, proteínas, fibra, vitaminas y minerales",,,,FALSE,,2027-06-01,3807,3807,TRUE,FALSE,,,,TRUE,FALSE,FALSE,1.40,,Life PRO,10.00,FALSE,https://www.lifepronutrition.com/5366-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,g,,5.30,active
instant-oats-premium,,,,,,,,Variante,Chocolate Blanco · 1.6 kg,,,,,,,,3808,1600,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,7427029591792,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/4802-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,g,,5.30,active
instant-oats-premium,,,,,,,,Variante,Sin Sabor · 1.6 kg,,,,,,,,808,1600,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,8435635703606,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/4801-large_default/instant-oats-premium-life-pro-fit-food-16kg.jpg,g,,4.63,active
tasty-rice,Tasty Rice,"Tasty Rice de Life Pro es un complemento elaborado a base de harina de arroz pregelatinizada, que mantienen todas las propiedades y nutrientes del arroz, que permite preparar distintas cremas o recetas de forma cómoda y rápida.",Life PRO,,Deporte,"White Chocolate, 1 kg",TRUE,Variante,White Chocolate · 1 kg,,,,,,,,3813,1000,shopify,3,deny,manual,8.95,,TRUE,TRUE,,,,,7427116188423,https://www.lifepronutrition.com/5148-large_default/life-pro-tasty-rice-1kg.jpg,1,Tasty Rice - Life PRO,FALSE,Tasty Rice,"Tasty Rice de Life Pro es un complemento elaborado a base de harina de arroz pregelatinizada, que mantienen todas las propiedades y nutrientes del arroz, que permite preparar distintas cremas o recetas de forma cómoda y rápida.",,,,FALSE,,2027-07-01,3813,3813,TRUE,FALSE,,,,TRUE,FALSE,FALSE,1.40,,Life PRO,10.00,FALSE,https://www.lifepronutrition.com/5148-large_default/life-pro-tasty-rice-1kg.jpg,g,,4.90,active
tasty-rice,,,,,,,,Variante,Chocolate Dubai · 1 kg,,,,,,,,3811,1000,shopify,3,deny,manual,9.95,,TRUE,TRUE,,,,,8435635720788,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/5324-large_default/life-pro-tasty-rice-1kg.jpg,g,,4.90,active
tasty-rice,,,,,,,,Variante,ProCao · 1 kg,,,,,,,,3815,1000,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,8435635711090,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/5322-large_default/life-pro-tasty-rice-1kg.jpg,g,,4.90,active
tasty-rice,,,,,,,,Variante,Choco Good Cookies · 1 kg,,,,,,,,3814,1000,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,8435635711083,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/5154-large_default/life-pro-tasty-rice-1kg.jpg,g,,4.90,active
tasty-rice,,,,,,,,Variante,Sin Sabor · 1 kg,,,,,,,,819,1000,shopify,2,deny,manual,7.95,,TRUE,TRUE,,,,,7427116188492,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/5142-large_default/life-pro-fit-food-tasty-rice-1kg-neutra-new.jpg,g,,4.55,active
tasty-rice,,,,,,,,Variante,Choco Peanut · 1 kg,,,,,,,,3812,1000,shopify,1,deny,manual,8.95,,TRUE,TRUE,,,,,7427116188386,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.lifepronutrition.com/5144-large_default/life-pro-tasty-rice-1kg.jpg,g,,4.90,active
piment-n-dulce-bio-75-g,Pimentón Dulce Bio,"Pimentón dulce ecológico de alta calidad, ideal para aportar sabor y color natural a tus platos.",Artemis Bio,,Alimentos,"Bio, Vegano, Sin gluten, Sin lactosa, 75 g",TRUE,Title,Default Title,,,,,,,,932,75,shopify,6,deny,manual,3.95,,TRUE,TRUE,,,,,8428201320789,https://www.ecoplaza.es/29084-large_default/pimenton-dulce-artemis-75-gr.jpg,1,Pimentón Dulce Bio - Artemis Bio,FALSE,Pimentón Dulce Bio,"Pimentón dulce ecológico de alta calidad, ideal para aportar sabor y color natural a tus platos.",,,,TRUE,,2027-05-15,932,932,TRUE,TRUE,,,,TRUE,FALSE,TRUE,1.40,,ecoplaza,10.00,TRUE,,g,,2.50,active
comino-molido-75-g,Comino Molido,"Comino molido de cultivo ecológico , perfecto para dar sabor natural y aromático a tus platos. Presentado en envase de 75 gramos.",Artemis Bio,,Alimentos,"Bio, Vegano, Sin lactosa, 75 g",TRUE,Title,Default Title,,,,,,,,933,75,shopify,7,deny,manual,5.95,,TRUE,TRUE,,,,,8428201321304,https://www.ecoplaza.es/29920-large_default/comino-molido-especias-artemis-75-gr.jpg,1,Comino Molido - Artemis Bio,FALSE,Comino Molido,"Comino molido de cultivo ecológico , perfecto para dar sabor natural y aromático a tus platos. Presentado en envase de 75 gramos.",,"contiene trazas de gluten, sésamo y mostaza",,TRUE,,2028-09-15,933,933,TRUE,FALSE,,Comino molido ecológico,,TRUE,FALSE,TRUE,1.40,,ecoplaza,10.00,TRUE,,g,,3.63,active
sazonador-barbacoa-45-g,Sazonador Barbacoa,,Artemis Bio,,Alimentos,"Bio, Vegano, 45 g",TRUE,Title,Default Title,,,,,,,,955,45,shopify,6,deny,manual,2.95,,TRUE,TRUE,,,,,8428201320567,https://www.ecoplaza.es/27871-large_default/sazonador-barbacoa-artemis-45-gr-bio.jpg,1,Sazonador Barbacoa - Artemis Bio,FALSE,Sazonador Barbacoa,,,,,TRUE,,2027-12-15,955,955,TRUE,FALSE,,Ingredientes: Pimienta Blanca.,,TRUE,FALSE,FALSE,1.40,,ecoplaza,10.00,TRUE,,g,,1.96,active
bcaa-pro-8-1-1-400-uds,BCAA Pro 8:1:1,"Los suplementos de Bcaas 8:1:1 han tomado el mercado por asalto, y Life Pro BCAA 8:1:1 es una de las mejores opciones. Se trata de una formulación en cápsulas de Bcaas en proporción 8:1:1, con los tres aminoácidos ramificados esenciales, es decir, leucina, isoleucina y valina. Estos aminoácidos contribuyen a la síntesis de los músculos y, además, ayudan a reducir la fatiga y a mejorar el rendimiento durante los entrenamientos, especialmente los de resistencia. Hay muchos suplementos en el mercado a base de Bcaas. El Life Pro BCAA 8:1:1 está formulado en cápsulas, lo cual lo diferencia de otros suplementos, ya que no hay que preocuparse por el sabor. Estas cápsulas, además, son muy fáciles de ingerir y digerir. Si estás interesado en adquirir un suplemento de Bcaas 8:1:1 de buena calidad y sin sabor, Life Pro BCAA 8:1:1 es una excelente opción.",LIFE Pro,,Deporte,"Vegano, 400 uds",TRUE,Title,Default Title,,,,,,,,998,,shopify,1,deny,manual,34.95,,TRUE,TRUE,,,,,8435635700315,https://www.lifeprocanarias.com/645-thickbox_default/life-pro-bcaa-pro-400-caps.jpg,1,BCAA Pro 8:1:1 - LIFE Pro,FALSE,BCAA Pro 8:1:1,"Los suplementos de Bcaas 8:1:1 han tomado el mercado por asalto, y Life Pro BCAA 8:1:1 es una de las mejores opciones. Se trata de una formulación en cápsulas de Bcaas en proporción 8:1:1, con los tres aminoácidos ramificados esenciales, es decir, leucina, isoleucina y valina. Estos aminoácidos contribuyen a la síntesi","Producto para uso en adultos. Los complementos alimenticios no deben utilizarse como sustitutos de una dieta equilibrada. Este producto no está diseñado para diagnosticar, tratar o prevenir ninguna enfermedad. No superar la dosis diaria expresamente recomendada. Mantener fuera del alcance de los niños más pequeños.","Fabricado en una instalación que procesa proteínas de leche, pescado, soja, huevo, y gluten.",,FALSE,,2027-01-01,998,998,TRUE,FALSE,PERFIL DE AMINOÁCIDOS. Aminoácidos. por 4 caps. por 8 caps. BCAAs Ratio 8.1.1 AMINOBOOST. 4 g. 8 g. L-leucina. 3200 mg. 6400 mg. L-isoleucina. 400 mg. 800 g. L-valina. 400 mg. 800 g.,"L-leucina, L-isoleucina, l-valina y antiaglomerante: estearato de magnesio. Cápsula (agente de recubrimiento: hidroxipropilmetilcelulosa).","Tomar 4 cápsulas después del entrenamiento y otras 4 cápsulas antes de acostarse, en total 8 capsulas diarias recomendadas",TRUE,FALSE,FALSE,1.40,,LIFE Pro,10.00,TRUE,,,,19.86,active
base-de-piza-trigo-de-espelta-390-g-3-x-130-g,Base de Piza,,Biocop,,Deporte,"Bio, Trigo de Espelta, 390 g ( 3 x 130 g)",TRUE,Title,Default Title,,,,,,,,1036,,shopify,12,deny,manual,3.95,,TRUE,TRUE,,,,,8423903054949,https://www.biocop.es/1578494-superlarge_default/BASEPIZZATESPELTAMASAFINABIOCOP390G.jpg,1,Base de Piza - Biocop,FALSE,Base de Piza,,,"Gluten
Trazas: Mostaza y derivados, Soja y derivados",,TRUE,Conservación: Mantener en lugar fresco y seco.,2026-09-27,1036,1036,TRUE,FALSE,"Información nutricional (por 100 g): Valor energético: 1163 kJ / 276 kcal. Grasas: 6,2 g, de las cuales saturadas: 0,9 g. Hidratos de carbono: 45 g, de los cuales azúcares: 1,2 g. Proteínas: 8,1 g. Fibra alimentaria: 3,9 g. Sal: 1,8 g.","Ingredientes: Harina de TRIGO ESPELTA* 52%, agua, Harina de TRIGO ESPELTA integral* 9%, aceite de oliva virgen extra* 5% sal, levadura, aroma natural de romero.* De agricultura biológica.","Uso: Colocar la base de pizza en una sartén, poner los ingredientes encima al gusto, tapar y calentar entre 3 y 5 minutos a fuego medio. La pizza estará lista para tomar en el momento que los ingredientes estén calientes, si se usa queso, cuando éste esté fundido.",TRUE,FALSE,FALSE,1.40,,Biocop,10.00,FALSE,,,,2.17,active
soja-amarilla-ecol-gica-en-grano-500-g,Soja Amarilla Ecológica en Grano,"Soja amarilla ecológica en grano, rica en proteínas vegetales y fibra, ideal para dietas veganas y sin gluten.",Biocop,,Alimentos,"Bio, Vegano, Sin gluten, Sin lactosa, 500 g",TRUE,Title,Default Title,,,,,,,,1038,500,shopify,12,deny,manual,2.95,,TRUE,TRUE,,,,,8423903000472,https://www.herbolariosaludnatural.com/cdn/shop/files/34152.jpg,1,Soja Amarilla Ecológica en Grano - Biocop,FALSE,Soja Amarilla Ecológica en Grano,"Soja amarilla ecológica en grano, rica en proteínas vegetales y fibra, ideal para dietas veganas y sin gluten.",,Soja y derivados,,TRUE,Uso: Dejar en remojo durante unas horas. Cambiar el agua y cocer con un trozo de alga kombu durante 2 horas.,2026-12-30,1038,1038,TRUE,TRUE,"Valor energético: 1867 kJ / 446 kcal. Fibra alimentaria: 9,3 g. Proteínas: 36,5 g. Sal: 0,005 g. Grasas: 19,90 g, de las cuales saturadas: 2,9 g. Hidratos de carbono: 30,2 g, de los cuales azúcares: 7,3 g.",,,TRUE,FALSE,TRUE,1.40,Referencias específicas: EAN13: 1842390300047. U/c: 6.,,10.00,TRUE,,g,,1.65,active
mezcla-para-postres-500-g,Mezcla para Postres,,Bio Vitagral,,Alimentos,"Bio, Vegano, Sin gluten, 500 g",TRUE,Title,Default Title,,,,,,,,1057,500,shopify,3,deny,manual,3.95,,TRUE,TRUE,,,,,8000454810103,https://www.biocop.es/1578360-medium_default_2x/MEZCLAPOSTRESSGBIOVITAGRAL500G.jpg,1,Mezcla para Postres - Bio Vitagral,FALSE,Mezcla para Postres,,,,,TRUE,,2026-12-10,1057,1057,TRUE,TRUE,"Información nutricional (por 100 g): Valor energético: 1527 kJ / 360 kcal. Grasas: 0,7 g. Hidratos de carbono: 84 g. Proteínas: 3,6 g. Fibra alimentaria: 1,5 g. Sal: <0,01 g.","Ingredientes: Harina de maíz*, harina de arroz*,almidón de maíz*, almidón de tapioca*, corrector de acidez: ácido cítrico gasificante: bicarbonato de sodio,aroma natural de vainilla.",Uso: Mezcla lista para elaborar exquisitos postres sin gluten. Ver receta sugerida en el envase.,TRUE,FALSE,FALSE,1.40,,,10.00,TRUE,,g,,2.38,active
multivitaminas-gummies-mora-120-uds,Multivitaminas Gummies,"La formulación avanzada del Multivitamínico Aldous en gominola es una opción cómoda y sencilla de consumir las vitaminas y minerales esenciales. Se presenta en un formato fácil de tomar con sabor a mora, aromas naturales y un bajo contenido en azúcar. No contiene gelatina ni excipientes.",Aldous,,Suplementos,"Mora, 120 uds",TRUE,Title,Default Title,,,,,,,,1164,,shopify,2,deny,manual,24.95,,TRUE,TRUE,,,,,8437020622691,https://aldousbio.com/cdn/shop/files/multivitaminas-en-gominolas-4616428.webp?v=1751399649&width=832,1,Multivitaminas Gummies - Aldous,FALSE,Multivitaminas Gummies,"La formulación avanzada del Multivitamínico Aldous en gominola es una opción cómoda y sencilla de consumir las vitaminas y minerales esenciales. Se presenta en un formato fácil de tomar con sabor a mora, aromas naturales y un bajo contenido en azúcar. No contiene gelatina ni excipientes.",Los complementos alimenticios no deben utilizarse como sustitutos de una dieta equilibrada y variada ni de un estilo de vida saludable. No superar la dosis diaria recomendada. Solo recomendado para adultos. Mantener fuera del alcance de los niños más pequeños.,,,FALSE,,,1164,1164,TRUE,FALSE,"Por 2 gominolas:

Vitamina C (24 mg), Vitamina E (10 mg), Zinc (3 mg), Vitamina B5 (2,5 mg), Vitamina B6 (0,58 mg), Vitamina A (666,67 µg), Ácido Fólico (166,67 µg), Yodo (62,5 µg), Biotina (41,67 µg), Vitamina D (4,17 µg), Vitamina B12 (2,08 µg), Colina (0,02 µg).","Jarabe de glucosa, azúcar, agua, gelificante (pectina), acidulante (ácido cítrico), vitamina E (acetato de DL-alfa-tocoferilo), vitamina C (ácido L-ascórbico), maltodextrina, colorante (antocianinas), corrector de acidez (citrato trisódico),citrato de zinc, aceite de coco, aromas naturales, vitamina A (acetato de retinilo), yoduro de potasio, ácido pantoténico (D-pantotenato cálcico), vitamina D (ergocalciferol), antiaglomerante (cera de carnauba), vitamina B6 (clorhidrato de piridoxina), vitamina B12 (cianocobalamina), folato (ácido pteroilmonoglutámico), D-biotina, bitartrato de colina.",Se recomienda tomar dos gominolas al día.,TRUE,FALSE,FALSE,1.40,,,10.00,FALSE,,,,13.50,active
